group,subject_id,condition,beat_number,elapsed_sec,relative_sec,relative_min,normalized_position,heart_rate_bpm,recording_duration_sec
kundalini_yoga,Y1,meditation,651,1701.797,410.086,6.835,0.6544,103.81,626.6
kundalini_yoga,Y1,meditation,656,1705.344,413.633,6.894,0.6601,84.39,626.6
kundalini_yoga,Y1,meditation,661,1708.875,417.164,6.953,0.6657,89.29,626.6
kundalini_yoga,Y1,meditation,666,1712.0,420.289,7.005,0.6707,99.67,626.6
kundalini_yoga,Y1,meditation,671,1714.875,423.164,7.053,0.6753,106.76,626.6
kundalini_yoga,Y1,meditation,676,1717.547,425.836,7.097,0.6796,111.32,626.6
kundalini_yoga,Y1,meditation,681,1720.25,428.539,7.142,0.6839,108.11,626.6
kundalini_yoga,Y1,meditation,686,1723.234,431.523,7.192,0.6886,96.0,626.6
kundalini_yoga,Y1,meditation,691,1726.32,434.609,7.243,0.6936,98.52,626.6
kundalini_yoga,Y1,meditation,696,1729.312,437.601,7.293,0.6983,105.26,626.6
kundalini_yoga,Y1,meditation,701,1732.07,440.359,7.339,0.7027,111.32,626.6
kundalini_yoga,Y1,meditation,706,1734.75,443.039,7.384,0.707,111.32,626.6
kundalini_yoga,Y1,meditation,711,1737.461,445.75,7.429,0.7114,108.11,626.6
kundalini_yoga,Y1,meditation,716,1740.391,448.68,7.478,0.716,101.01,626.6
kundalini_yoga,Y1,meditation,721,1743.297,451.586,7.526,0.7207,105.26,626.6
kundalini_yoga,Y1,meditation,726,1746.039,454.328,7.572,0.725,111.32,626.6
kundalini_yoga,Y1,meditation,731,1748.742,457.031,7.617,0.7294,112.99,626.6
kundalini_yoga,Y1,meditation,736,1751.445,459.734,7.662,0.7337,112.99,626.6
kundalini_yoga,Y1,meditation,741,1754.203,462.492,7.708,0.7381,105.26,626.6
kundalini_yoga,Y1,meditation,746,1757.172,465.461,7.758,0.7428,99.67,626.6
kundalini_yoga,Y1,meditation,751,1760.148,468.437,7.807,0.7476,103.81,626.6
kundalini_yoga,Y1,meditation,756,1762.969,471.258,7.854,0.7521,108.11,626.6
kundalini_yoga,Y1,meditation,761,1765.664,473.953,7.899,0.7564,112.99,626.6
kundalini_yoga,Y1,meditation,766,1768.281,476.57,7.943,0.7605,112.99,626.6
kundalini_yoga,Y1,meditation,771,1771.086,479.375,7.99,0.765,101.01,626.6
kundalini_yoga,Y1,meditation,776,1774.188,482.477,8.041,0.77,98.52,626.6
kundalini_yoga,Y1,meditation,781,1777.234,485.523,8.092,0.7748,101.01,626.6
kundalini_yoga,Y1,meditation,786,1780.047,488.336,8.139,0.7793,111.32,626.6
kundalini_yoga,Y1,meditation,791,1782.656,490.945,8.182,0.7835,116.28,626.6
kundalini_yoga,Y1,meditation,796,1785.211,493.5,8.225,0.7876,112.99,626.6
kundalini_yoga,Y1,meditation,801,1788.297,496.586,8.276,0.7925,92.59,626.6
kundalini_yoga,Y1,meditation,806,1791.383,499.672,8.328,0.7974,99.67,626.6
kundalini_yoga,Y1,meditation,811,1794.414,502.703,8.378,0.8022,99.67,626.6
kundalini_yoga,Y1,meditation,816,1797.242,505.531,8.426,0.8068,111.32,626.6
kundalini_yoga,Y1,meditation,821,1799.883,508.172,8.47,0.811,116.28,626.6
kundalini_yoga,Y1,meditation,826,1802.867,511.156,8.519,0.8157,85.35,626.6
kundalini_yoga,Y1,meditation,831,1806.461,514.75,8.579,0.8215,85.35,626.6
kundalini_yoga,Y1,meditation,836,1809.844,518.133,8.636,0.8269,90.36,626.6
kundalini_yoga,Y1,meditation,841,1812.852,521.141,8.686,0.8317,106.76,626.6
kundalini_yoga,Y1,meditation,846,1815.523,523.812,8.73,0.8359,114.72,626.6
kundalini_yoga,Y1,meditation,851,1818.203,526.492,8.775,0.8402,106.76,626.6
kundalini_yoga,Y1,meditation,856,1821.195,529.484,8.825,0.845,96.0,626.6
kundalini_yoga,Y1,meditation,861,1824.344,532.633,8.877,0.85,93.6,626.6
kundalini_yoga,Y1,meditation,866,1827.336,535.625,8.927,0.8548,105.26,626.6
kundalini_yoga,Y1,meditation,871,1830.023,538.312,8.972,0.8591,114.72,626.6
kundalini_yoga,Y1,meditation,876,1832.758,541.047,9.017,0.8634,99.67,626.6
kundalini_yoga,Y1,meditation,881,1836.102,544.391,9.073,0.8688,90.36,626.6
kundalini_yoga,Y1,meditation,886,1839.492,547.781,9.13,0.8742,92.59,626.6
kundalini_yoga,Y1,meditation,891,1842.516,550.805,9.18,0.879,105.26,626.6
kundalini_yoga,Y1,meditation,896,1845.242,553.531,9.226,0.8834,112.99,626.6
kundalini_yoga,Y1,meditation,901,1848.047,556.336,9.272,0.8878,99.67,626.6
kundalini_yoga,Y1,meditation,906,1851.289,559.578,9.326,0.893,88.24,626.6
kundalini_yoga,Y1,meditation,911,1854.547,562.836,9.381,0.8982,97.24,626.6
kundalini_yoga,Y1,meditation,916,1857.422,565.711,9.429,0.9028,109.69,626.6
kundalini_yoga,Y1,meditation,921,1860.156,568.445,9.474,0.9072,105.26,626.6
kundalini_yoga,Y1,meditation,926,1863.172,571.461,9.524,0.912,98.52,626.6
kundalini_yoga,Y1,meditation,931,1866.312,574.601,9.577,0.917,91.46,626.6
kundalini_yoga,Y1,meditation,936,1869.281,577.57,9.626,0.9217,106.76,626.6
kundalini_yoga,Y1,meditation,941,1871.953,580.242,9.671,0.926,116.28,626.6
kundalini_yoga,Y1,meditation,946,1874.508,582.797,9.713,0.9301,114.72,626.6
kundalini_yoga,Y1,meditation,951,1877.688,585.977,9.766,0.9351,88.24,626.6
kundalini_yoga,Y1,meditation,956,1880.773,589.062,9.818,0.9401,96.0,626.6
kundalini_yoga,Y1,meditation,961,1883.859,592.148,9.869,0.945,98.52,626.6
kundalini_yoga,Y1,meditation,966,1886.648,594.937,9.916,0.9494,114.72,626.6
kundalini_yoga,Y1,meditation,971,1889.195,597.484,9.958,0.9535,121.95,626.6
kundalini_yoga,Y1,meditation,976,1891.859,600.148,10.002,0.9577,106.76,626.6
kundalini_yoga,Y1,meditation,981,1894.828,603.117,10.052,0.9625,99.67,626.6
kundalini_yoga,Y1,meditation,986,1897.953,606.242,10.104,0.9675,92.59,626.6
kundalini_yoga,Y1,meditation,991,1901.0,609.289,10.155,0.9723,103.81,626.6
kundalini_yoga,Y1,meditation,996,1903.766,612.055,10.201,0.9767,108.11,626.6
kundalini_yoga,Y1,meditation,1001,1906.641,614.93,10.249,0.9813,102.39,626.6
kundalini_yoga,Y1,meditation,1006,1909.617,617.906,10.298,0.9861,101.01,626.6
kundalini_yoga,Y1,meditation,1011,1912.5,620.789,10.346,0.9907,108.11,626.6
kundalini_yoga,Y1,meditation,1016,1915.172,623.461,10.391,0.995,116.28,626.6
kundalini_yoga,Y1,meditation,1021,1917.781,626.07,10.435,0.9991,112.99,626.6
kundalini_yoga,Y1,pre_meditation,1,540.258,0.0,0.0,0.0,78.33,522.6
kundalini_yoga,Y1,pre_meditation,3,541.906,1.648,0.027,0.0032,70.42,522.6
kundalini_yoga,Y1,pre_meditation,5,543.625,3.367,0.056,0.0064,69.85,522.6
kundalini_yoga,Y1,pre_meditation,7,545.305,5.047,0.084,0.0097,69.2,522.6
kundalini_yoga,Y1,pre_meditation,9,547.148,6.89,0.115,0.0132,64.52,522.6
kundalini_yoga,Y1,pre_meditation,11,548.969,8.711,0.145,0.0167,63.97,522.6
kundalini_yoga,Y1,pre_meditation,13,550.789,10.531,0.176,0.0201,67.95,522.6
kundalini_yoga,Y1,pre_meditation,15,552.594,12.336,0.206,0.0236,65.65,522.6
kundalini_yoga,Y1,pre_meditation,17,554.375,14.117,0.235,0.027,65.65,522.6
kundalini_yoga,Y1,pre_meditation,19,556.266,16.008,0.267,0.0306,63.97,522.6
kundalini_yoga,Y1,pre_meditation,21,558.133,17.875,0.298,0.0342,62.44,522.6
kundalini_yoga,Y1,pre_meditation,23,560.023,19.765,0.329,0.0378,63.97,522.6
kundalini_yoga,Y1,pre_meditation,25,561.914,21.656,0.361,0.0414,64.52,522.6
kundalini_yoga,Y1,pre_meditation,27,563.75,23.492,0.392,0.0449,63.97,522.6
kundalini_yoga,Y1,pre_meditation,29,565.656,25.398,0.423,0.0486,64.52,522.6
kundalini_yoga,Y1,pre_meditation,31,567.617,27.359,0.456,0.0523,60.0,522.6
kundalini_yoga,Y1,pre_meditation,33,569.586,29.328,0.489,0.0561,60.98,522.6
kundalini_yoga,Y1,pre_meditation,35,571.594,31.336,0.522,0.06,60.98,522.6
kundalini_yoga,Y1,pre_meditation,37,573.445,33.187,0.553,0.0635,63.97,522.6
kundalini_yoga,Y1,pre_meditation,39,575.375,35.117,0.585,0.0672,61.41,522.6
kundalini_yoga,Y1,pre_meditation,41,577.289,37.031,0.617,0.0709,60.48,522.6
kundalini_yoga,Y1,pre_meditation,43,579.281,39.023,0.65,0.0747,61.92,522.6
kundalini_yoga,Y1,pre_meditation,45,581.266,41.008,0.683,0.0785,59.52,522.6
kundalini_yoga,Y1,pre_meditation,47,583.211,42.953,0.716,0.0822,64.52,522.6
kundalini_yoga,Y1,pre_meditation,49,585.086,44.828,0.747,0.0858,62.44,522.6
kundalini_yoga,Y1,pre_meditation,51,587.031,46.773,0.78,0.0895,62.44,522.6
kundalini_yoga,Y1,pre_meditation,53,588.961,48.703,0.812,0.0932,60.48,522.6
kundalini_yoga,Y1,pre_meditation,55,590.953,50.695,0.845,0.097,61.41,522.6
kundalini_yoga,Y1,pre_meditation,57,592.977,52.719,0.879,0.1009,59.52,522.6
kundalini_yoga,Y1,pre_meditation,59,594.906,54.648,0.911,0.1046,62.44,522.6
kundalini_yoga,Y1,pre_meditation,61,596.82,56.562,0.943,0.1082,65.08,522.6
kundalini_yoga,Y1,pre_meditation,63,598.773,58.515,0.975,0.112,60.98,522.6
kundalini_yoga,Y1,pre_meditation,65,600.641,60.383,1.006,0.1155,64.52,522.6
kundalini_yoga,Y1,pre_meditation,67,602.609,62.351,1.039,0.1193,60.98,522.6
kundalini_yoga,Y1,pre_meditation,69,604.516,64.258,1.071,0.1229,60.98,522.6
kundalini_yoga,Y1,pre_meditation,71,606.438,66.18,1.103,0.1266,65.08,522.6
kundalini_yoga,Y1,pre_meditation,73,608.391,68.133,1.136,0.1304,60.98,522.6
kundalini_yoga,Y1,pre_meditation,75,610.188,69.93,1.166,0.1338,67.95,522.6
kundalini_yoga,Y1,pre_meditation,77,612.0,71.742,1.196,0.1373,65.65,522.6
kundalini_yoga,Y1,pre_meditation,79,613.766,73.508,1.225,0.1406,68.57,522.6
kundalini_yoga,Y1,pre_meditation,81,615.656,75.398,1.257,0.1443,62.44,522.6
kundalini_yoga,Y1,pre_meditation,83,617.656,77.398,1.29,0.1481,60.0,522.6
kundalini_yoga,Y1,pre_meditation,85,619.57,79.312,1.322,0.1518,65.08,522.6
kundalini_yoga,Y1,pre_meditation,87,621.492,81.234,1.354,0.1554,61.92,522.6
kundalini_yoga,Y1,pre_meditation,89,623.312,83.054,1.384,0.1589,65.08,522.6
kundalini_yoga,Y1,pre_meditation,91,625.133,84.875,1.415,0.1624,67.34,522.6
kundalini_yoga,Y1,pre_meditation,93,626.953,86.695,1.445,0.1659,63.97,522.6
kundalini_yoga,Y1,pre_meditation,95,628.812,88.554,1.476,0.1694,66.82,522.6
kundalini_yoga,Y1,pre_meditation,97,630.789,90.531,1.509,0.1732,59.52,522.6
kundalini_yoga,Y1,pre_meditation,99,632.727,92.469,1.541,0.1769,61.92,522.6
kundalini_yoga,Y1,pre_meditation,101,634.703,94.445,1.574,0.1807,61.41,522.6
kundalini_yoga,Y1,pre_meditation,103,636.562,96.304,1.605,0.1843,62.96,522.6
kundalini_yoga,Y1,pre_meditation,105,638.477,98.219,1.637,0.1879,64.52,522.6
kundalini_yoga,Y1,pre_meditation,107,640.398,100.14,1.669,0.1916,60.98,522.6
kundalini_yoga,Y1,pre_meditation,109,642.305,102.047,1.701,0.1953,65.08,522.6
kundalini_yoga,Y1,pre_meditation,111,644.234,103.976,1.733,0.1989,61.41,522.6
kundalini_yoga,Y1,pre_meditation,113,646.125,105.867,1.764,0.2026,64.52,522.6
kundalini_yoga,Y1,pre_meditation,115,648.125,107.867,1.798,0.2064,59.52,522.6
kundalini_yoga,Y1,pre_meditation,117,650.039,109.781,1.83,0.2101,61.92,522.6
kundalini_yoga,Y1,pre_meditation,119,652.031,111.773,1.863,0.2139,60.98,522.6
kundalini_yoga,Y1,pre_meditation,121,653.922,113.664,1.894,0.2175,62.44,522.6
kundalini_yoga,Y1,pre_meditation,123,655.828,115.57,1.926,0.2211,64.52,522.6
kundalini_yoga,Y1,pre_meditation,125,657.719,117.461,1.958,0.2247,62.96,522.6
kundalini_yoga,Y1,pre_meditation,127,659.586,119.328,1.989,0.2283,62.44,522.6
kundalini_yoga,Y1,pre_meditation,129,661.562,121.304,2.022,0.2321,60.48,522.6
kundalini_yoga,Y1,pre_meditation,131,663.5,123.242,2.054,0.2358,60.98,522.6
kundalini_yoga,Y1,pre_meditation,133,665.406,125.148,2.086,0.2395,65.08,522.6
kundalini_yoga,Y1,pre_meditation,135,667.281,127.023,2.117,0.243,62.44,522.6
kundalini_yoga,Y1,pre_meditation,137,669.172,128.914,2.149,0.2467,65.08,522.6
kundalini_yoga,Y1,pre_meditation,139,671.102,130.844,2.181,0.2504,61.41,522.6
kundalini_yoga,Y1,pre_meditation,141,672.969,132.711,2.212,0.2539,62.96,522.6
kundalini_yoga,Y1,pre_meditation,143,674.891,134.633,2.244,0.2576,62.96,522.6
kundalini_yoga,Y1,pre_meditation,145,676.727,136.469,2.274,0.2611,64.52,522.6
kundalini_yoga,Y1,pre_meditation,147,678.727,138.469,2.308,0.2649,58.65,522.6
kundalini_yoga,Y1,pre_meditation,149,680.68,140.422,2.34,0.2687,60.0,522.6
kundalini_yoga,Y1,pre_meditation,151,682.586,142.328,2.372,0.2723,64.52,522.6
kundalini_yoga,Y1,pre_meditation,153,684.336,144.078,2.401,0.2757,67.34,522.6
kundalini_yoga,Y1,pre_meditation,155,686.117,145.859,2.431,0.2791,67.95,522.6
kundalini_yoga,Y1,pre_meditation,157,687.711,147.453,2.458,0.2821,76.82,522.6
kundalini_yoga,Y1,pre_meditation,159,689.32,149.062,2.484,0.2852,71.77,522.6
kundalini_yoga,Y1,pre_meditation,161,690.977,150.719,2.512,0.2884,70.42,522.6
kundalini_yoga,Y1,pre_meditation,163,692.828,152.57,2.543,0.2919,62.96,522.6
kundalini_yoga,Y1,pre_meditation,165,694.703,154.445,2.574,0.2955,61.41,522.6
